,accd,accddescr,amtcr,amtdr,branchid,branchname,cheqdt,cheqno,co,idn,narr,p_r,runbal,subcode,subdescr,tt,type,vrdt,vrno
2293,62,CLIENTS,0.0,0.05,HO,Branch [HO],1899-12-31T18:30:00Z,,03,88865,Clearing Charges on 14/08/23,,1813509.22,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-13,H140823
2294,62,CLIENTS,8010.77,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,88736,PREMIUM FOR 14/08/23 [Derivatives],,1821519.99,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-13,PRM1508
2295,62,CLIENTS,0.0,2.08,HO,Branch [HO],1899-12-31T18:30:00Z,,03,88685,Central GST for 14/08/23,,1821517.91,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-13,GT1408
2296,62,CLIENTS,0.0,2.08,HO,Branch [HO],1899-12-31T18:30:00Z,,03,88686,State GST for 14/08/23,,1821515.83,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-13,GT1408
2297,62,CLIENTS,0.0,5.11,HO,Branch [HO],1899-12-31T18:30:00Z,,03,88700,Transaction Charges for 14/08/23,,1821510.72,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-13,X140823
2298,62,CLIENTS,272615.77,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,87863,Obligation For: 2324591M [Equities] Trade Date 11/08/23,,2094126.49,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-13,V324591
2299,62,CLIENTS,0.0,383541.73,HO,Branch [HO],1899-12-31T18:30:00Z,,02,88960,Obligation For: 2324592M [Equities] Trade Date 14/08/23,,1710584.76,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-16,V324592
2300,62,CLIENTS,132125.92,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,90239,Obligation For: 2324593M [Equities] Trade Date 16/08/23,,1842710.68,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-16,V324593
2301,62,CLIENTS,0.0,5.53,HO,Branch [HO],1899-12-31T18:30:00Z,,03,89646,Transaction Charges for 16/08/23,,1842705.15,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-16,X170823
2302,62,CLIENTS,0.0,4.44,HO,Branch [HO],1899-12-31T18:30:00Z,,03,91817,Transaction Charges for 17/08/23,,1842700.71,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-16,X170823
2303,62,CLIENTS,0.0,2.12,HO,Branch [HO],1899-12-31T18:30:00Z,,03,89631,Central GST for 16/08/23,,1842698.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-16,GT1608
2304,62,CLIENTS,0.0,2.12,HO,Branch [HO],1899-12-31T18:30:00Z,,03,89632,State GST for 16/08/23,,1842696.47,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-16,GT1608
2305,62,CLIENTS,0.0,2.02,HO,Branch [HO],1899-12-31T18:30:00Z,,03,91802,Central GST for 17/08/23,,1842694.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-16,GT1708
2306,62,CLIENTS,0.0,2.02,HO,Branch [HO],1899-12-31T18:30:00Z,,03,91803,State GST for 17/08/23,,1842692.43,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-16,GT1708
2307,62,CLIENTS,8453.26,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,89676,PREMIUM FOR 16/08/23 [Derivatives],,1851145.69,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-16,PRM1708
2308,62,CLIENTS,7515.02,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,91854,PREMIUM FOR 17/08/23 [Derivatives],,1858660.71,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-16,PRM1708
2309,62,CLIENTS,0.0,0.05,HO,Branch [HO],1899-12-31T18:30:00Z,,03,89806,Clearing Charges on 16/08/23,,1858660.66,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-16,H170823
2310,62,CLIENTS,0.0,0.05,HO,Branch [HO],1899-12-31T18:30:00Z,,03,91985,Clearing Charges on 17/08/23,,1858660.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-16,H170823
2311,62,CLIENTS,0.0,0.02,HO,Branch [HO],1899-12-31T18:30:00Z,,03,89802,Sebi Charges for 16/08/23,,1858660.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-16,U170823
2312,62,CLIENTS,0.0,0.01,HO,Branch [HO],1899-12-31T18:30:00Z,,03,91979,Sebi Charges for 17/08/23,,1858660.58,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-16,U170823
2313,62,CLIENTS,0.0,6.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,89784,Securities Transaction Tax for 16/08/23,,1858654.58,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-08-16,Y170823
2314,62,CLIENTS,0.0,5.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,91957,Securities Transaction Tax for 17/08/23,,1858649.58,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-08-16,Y170823
2315,62,CLIENTS,0.0,14.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,92611,Securities Transaction Tax for 18/08/23,,1858635.58,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-08-17,Y180823
2316,62,CLIENTS,0.0,0.04,HO,Branch [HO],1899-12-31T18:30:00Z,,03,92634,Sebi Charges for 18/08/23,,1858635.54,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-17,U180823
2317,62,CLIENTS,0.0,0.1,HO,Branch [HO],1899-12-31T18:30:00Z,,03,92642,Clearing Charges on 18/08/23,,1858635.44,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-17,H180823
2318,62,CLIENTS,21817.51,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,92507,PREMIUM FOR 18/08/23 [Derivatives],,1880452.95,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-17,PRM1908
2319,62,CLIENTS,0.0,2.79,HO,Branch [HO],1899-12-31T18:30:00Z,,03,92454,Central GST for 18/08/23,,1880450.16,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-17,GT1808
2320,62,CLIENTS,0.0,2.79,HO,Branch [HO],1899-12-31T18:30:00Z,,03,92455,State GST for 18/08/23,,1880447.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-17,GT1808
2321,62,CLIENTS,0.0,12.82,HO,Branch [HO],1899-12-31T18:30:00Z,,03,92470,Transaction Charges for 18/08/23,,1880434.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-17,X180823
2322,62,CLIENTS,789707.95,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,91311,Obligation For: 2324594M [Equities] Trade Date 17/08/23,,2670142.5,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-17,V324594
2323,62,CLIENTS,0.0,81794.74,HO,Branch [HO],1899-12-31T18:30:00Z,,02,107970,Obligation For: 2324594V [Equities] Trade Date 17/08/23,,2588347.76,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-17,V324594
2324,62,CLIENTS,74777.08,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,92964,Obligation For: 2324595M [Equities] Trade Date 18/08/23,,2663124.84,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-20,V324595
2325,62,CLIENTS,0.0,6.16,HO,Branch [HO],1899-12-31T18:30:00Z,,03,93531,Transaction Charges for 21/08/23,,2663118.68,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-20,X210823
2326,62,CLIENTS,10155.02,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,93563,PREMIUM FOR 21/08/23 [Derivatives],,2673273.7,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-20,PRM2208
2327,62,CLIENTS,0.0,0.05,HO,Branch [HO],1899-12-31T18:30:00Z,,03,93690,Clearing Charges on 21/08/23,,2673273.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-20,H210823
2328,62,CLIENTS,0.0,2.18,HO,Branch [HO],1899-12-31T18:30:00Z,,03,93515,Central GST for 21/08/23,,2673271.47,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-20,GT2108
2329,62,CLIENTS,0.0,2.18,HO,Branch [HO],1899-12-31T18:30:00Z,,03,93516,State GST for 21/08/23,,2673269.29,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-20,GT2108
2330,62,CLIENTS,0.0,0.02,HO,Branch [HO],1899-12-31T18:30:00Z,,03,93686,Sebi Charges for 21/08/23,,2673269.27,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-20,U210823
2331,62,CLIENTS,0.0,7.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,93668,Securities Transaction Tax for 21/08/23,,2673262.27,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-08-20,Y210823
2332,62,CLIENTS,0.0,0.01,HO,Branch [HO],1899-12-31T18:30:00Z,,03,94771,Sebi Charges for 22/08/23,,2673262.26,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-21,U220823
2333,62,CLIENTS,0.0,5.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,94746,Securities Transaction Tax for 22/08/23,,2673257.26,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-08-21,Y220823
2334,62,CLIENTS,0.0,2.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,94575,Central GST for 22/08/23,,2673255.26,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-21,GT2208
2335,62,CLIENTS,0.0,2.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,94576,State GST for 22/08/23,,2673253.26,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-21,GT2208
2336,62,CLIENTS,6833.27,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,94630,PREMIUM FOR 22/08/23 [Derivatives],,2680086.53,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-21,PRM2208
2337,62,CLIENTS,0.0,0.05,HO,Branch [HO],1899-12-31T18:30:00Z,,03,94776,Clearing Charges on 22/08/23,,2680086.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-21,H220823
2338,62,CLIENTS,0.0,4.19,HO,Branch [HO],1899-12-31T18:30:00Z,,03,94593,Transaction Charges for 22/08/23,,2680082.29,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-21,X220823
2339,62,CLIENTS,0.0,47.18,HO,Branch [HO],1899-12-31T18:30:00Z,,03,95766,Transaction Charges for 23/08/23,,2680035.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-22,X230823
2340,62,CLIENTS,0.0,0.45,HO,Branch [HO],1899-12-31T18:30:00Z,,03,95918,Clearing Charges on 23/08/23,,2680034.66,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-22,H230823
2341,62,CLIENTS,0.0,86765.21,HO,Branch [HO],1899-12-31T18:30:00Z,,03,95809,PREMIUM FOR 23/08/23 [Derivatives],,2593269.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-22,PRM2408
2342,62,CLIENTS,0.0,3.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,95686,Stamp Duty for 23/08/23,,2593266.45,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BN,J,2023-08-22,S230823
2343,62,CLIENTS,0.0,9.16,HO,Branch [HO],1899-12-31T18:30:00Z,,03,95750,Central GST for 23/08/23,,2593257.29,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-22,GT2308
2344,62,CLIENTS,0.0,9.16,HO,Branch [HO],1899-12-31T18:30:00Z,,03,95751,State GST for 23/08/23,,2593248.13,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-22,GT2308
2345,62,CLIENTS,0.0,1.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,95900,Securities Transaction Tax for 23/08/23,,2593247.13,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-08-22,Y230823
2346,62,CLIENTS,0.0,0.13,HO,Branch [HO],1899-12-31T18:30:00Z,,03,95909,Sebi Charges for 23/08/23,,2593247.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-22,U230823
2347,62,CLIENTS,0.0,130546.31,HO,Branch [HO],1899-12-31T18:30:00Z,,02,96158,Obligation For: 2324598M [Equities] Trade Date 23/08/23,,2462700.69,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-23,V324598
2348,62,CLIENTS,0.0,134292.09,HO,Branch [HO],1899-12-31T18:30:00Z,,02,97417,Obligation For: 2324599M [Equities] Trade Date 24/08/23,,2328408.6,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-24,V324599
2349,62,CLIENTS,0.0,37.17,HO,Branch [HO],1899-12-31T18:30:00Z,,03,97971,Transaction Charges for 25/08/23,,2328371.43,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-24,X250823
2350,62,CLIENTS,0.0,6.62,HO,Branch [HO],1899-12-31T18:30:00Z,,03,97955,Central GST for 25/08/23,,2328364.81,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-24,GT2508
2351,62,CLIENTS,0.0,6.62,HO,Branch [HO],1899-12-31T18:30:00Z,,03,97956,State GST for 25/08/23,,2328358.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-24,GT2508
2352,62,CLIENTS,0.0,1.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,97878,Stamp Duty for 25/08/23,,2328357.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BN,J,2023-08-24,S250823
2353,62,CLIENTS,0.0,19846.47,HO,Branch [HO],1899-12-31T18:30:00Z,,03,98039,PREMIUM FOR 25/08/23 [Derivatives],,2308510.72,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-24,PRM2508
2354,62,CLIENTS,0.0,0.35,HO,Branch [HO],1899-12-31T18:30:00Z,,03,98154,Clearing Charges on 25/08/23,,2308510.37,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-24,H250823
2355,62,CLIENTS,0.0,0.11,HO,Branch [HO],1899-12-31T18:30:00Z,,03,98145,Sebi Charges for 25/08/23,,2308510.26,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-24,U250823
2356,62,CLIENTS,0.0,16.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,98122,Securities Transaction Tax for 25/08/23,,2308494.26,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-08-24,Y250823
2357,62,CLIENTS,0.0,15.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,99163,Securities Transaction Tax for 28/08/23,,2308479.26,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-08-27,Y280823
2358,62,CLIENTS,0.0,0.04,HO,Branch [HO],1899-12-31T18:30:00Z,,03,99193,Sebi Charges for 28/08/23,,2308479.22,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-27,U280823
2359,62,CLIENTS,0.0,0.1,HO,Branch [HO],1899-12-31T18:30:00Z,,03,99204,Clearing Charges on 28/08/23,,2308479.12,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-27,H280823
2360,62,CLIENTS,21872.27,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,99047,PREMIUM FOR 28/08/23 [Derivatives],,2330351.39,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-27,PRM2808
2361,62,CLIENTS,0.0,2.8,HO,Branch [HO],1899-12-31T18:30:00Z,,03,98975,Central GST for 28/08/23,,2330348.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-27,GT2808
2362,62,CLIENTS,0.0,2.8,HO,Branch [HO],1899-12-31T18:30:00Z,,03,98976,State GST for 28/08/23,,2330345.79,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-27,GT2808
2363,62,CLIENTS,0.0,13.03,HO,Branch [HO],1899-12-31T18:30:00Z,,03,98996,Transaction Charges for 28/08/23,,2330332.76,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-27,X280823
2364,62,CLIENTS,0.0,571265.35,HO,Branch [HO],1899-12-31T18:30:00Z,,02,98747,Obligation For: 2324600V [Equities] Trade Date 25/08/23,,1759067.41,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-27,V324600
2365,62,CLIENTS,529716.77,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,115355,Obligation For: 2324600M [Equities] Trade Date 25/08/23,,2288784.18,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-27,V324600
2366,62,CLIENTS,0.0,10.97,HO,Branch [HO],1899-12-31T18:30:00Z,,03,100609,Transaction Charges for 29/08/23,,2288773.21,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-28,X290823
2367,62,CLIENTS,0.0,2.62,HO,Branch [HO],1899-12-31T18:30:00Z,,03,100592,Central GST for 29/08/23,,2288770.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-28,GT2908
2368,62,CLIENTS,0.0,2.62,HO,Branch [HO],1899-12-31T18:30:00Z,,03,100593,State GST for 29/08/23,,2288767.97,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-28,GT2908
2369,62,CLIENTS,18119.26,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,100660,PREMIUM FOR 29/08/23 [Derivatives],,2306887.23,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-28,PRM3008
2370,62,CLIENTS,0.0,0.1,HO,Branch [HO],1899-12-31T18:30:00Z,,03,100800,Clearing Charges on 29/08/23,,2306887.13,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-28,H290823
2371,62,CLIENTS,0.0,0.03,HO,Branch [HO],1899-12-31T18:30:00Z,,03,100793,Sebi Charges for 29/08/23,,2306887.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-28,U290823
2372,62,CLIENTS,0.0,12.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,100771,Securities Transaction Tax for 29/08/23,,2306875.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-08-28,Y290823
2373,62,CLIENTS,0.0,6.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,103358,Securities Transaction Tax for 30/08/23,,2306869.1,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-08-29,Y300823
2374,62,CLIENTS,0.0,0.04,HO,Branch [HO],1899-12-31T18:30:00Z,,03,103383,Sebi Charges for 30/08/23,,2306869.06,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-29,U300823
2375,62,CLIENTS,0.0,0.15,HO,Branch [HO],1899-12-31T18:30:00Z,,03,103394,Clearing Charges on 30/08/23,,2306868.91,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-29,H300823
2376,62,CLIENTS,0.0,9570.72,HO,Branch [HO],1899-12-31T18:30:00Z,,03,103238,PREMIUM FOR 30/08/23 [Derivatives],,2297298.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-29,PRM3108
2377,62,CLIENTS,0.0,1.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,103046,Stamp Duty for 30/08/23,,2297297.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BN,J,2023-08-29,S300823
2378,62,CLIENTS,0.0,4.68,HO,Branch [HO],1899-12-31T18:30:00Z,,03,103144,Central GST for 30/08/23,,2297292.51,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-29,GT3008
2379,62,CLIENTS,0.0,4.68,HO,Branch [HO],1899-12-31T18:30:00Z,,03,103145,State GST for 30/08/23,,2297287.83,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-29,GT3008
2380,62,CLIENTS,0.0,15.83,HO,Branch [HO],1899-12-31T18:30:00Z,,03,103163,Transaction Charges for 30/08/23,,2297272.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-29,X300823
2381,62,CLIENTS,0.0,5953500.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,310983,,,-3656228.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,DF,B,2023-08-30,000003
2382,62,CLIENTS,5938526.26,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,310984,,,2282298.26,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,DF,B,2023-08-30,000003
2383,62,CLIENTS,0.0,9.01,HO,Branch [HO],1899-12-31T18:30:00Z,,03,120855,Sebi Charges for 31/08/23,,2282289.25,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-30,U310823
2384,62,CLIENTS,0.0,29.75,HO,Branch [HO],1899-12-31T18:30:00Z,,03,120677,Transaction Charges for 31/08/23,,2282259.5,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-30,X310823
2385,62,CLIENTS,0.0,5.94,HO,Branch [HO],1899-12-31T18:30:00Z,,03,120657,Central GST for 31/08/23,,2282253.56,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-30,GT3108
2386,62,CLIENTS,0.0,5.94,HO,Branch [HO],1899-12-31T18:30:00Z,,03,120658,State GST for 31/08/23,,2282247.62,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-30,GT3108
2387,62,CLIENTS,0.0,2.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,120563,Stamp Duty for 31/08/23,,2282245.62,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BN,J,2023-08-30,S310823
2388,62,CLIENTS,0.0,0.3,HO,Branch [HO],1899-12-31T18:30:00Z,,03,120867,Clearing Charges on 31/08/23,,2282245.32,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-30,H310823
2389,62,CLIENTS,0.0,55238.99,HO,Branch [HO],1899-12-31T18:30:00Z,,03,120742,PREMIUM FOR 31/08/23 [Derivatives],,2227006.33,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-30,PRM1309
2390,62,CLIENTS,0.0,17726.97,HO,Branch [HO],1899-12-31T18:30:00Z,,03,105495,PREMIUM FOR 01/09/23 [Derivatives],,2209279.36,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-08-31,PRM0209
2391,62,CLIENTS,0.0,0.08,HO,Branch [HO],1899-12-31T18:30:00Z,,03,105615,Sebi Charges for 01/09/23,,2209279.28,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,SB,J,2023-08-31,U010923
2392,62,CLIENTS,0.0,1.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,105409,Stamp Duty for 01/09/23,,2209278.28,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BN,J,2023-08-31,S010923
2393,62,CLIENTS,0.0,0.25,HO,Branch [HO],1899-12-31T18:30:00Z,,03,105625,Clearing Charges on 01/09/23,,2209278.03,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-08-31,H010923
2394,62,CLIENTS,0.0,11.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,105589,Securities Transaction Tax for 01/09/23,,2209267.03,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-08-31,Y010923
2395,62,CLIENTS,0.0,134045.46,HO,Branch [HO],1899-12-31T18:30:00Z,,02,104303,Obligation For: 2324604M [Equities] Trade Date 31/08/23,,2075221.57,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-08-31,V324604
2396,62,CLIENTS,0.0,4.96,HO,Branch [HO],1899-12-31T18:30:00Z,,03,105448,Central GST for 01/09/23,,2075216.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-31,GT0109
2397,62,CLIENTS,0.0,4.96,HO,Branch [HO],1899-12-31T18:30:00Z,,03,105449,State GST for 01/09/23,,2075211.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-08-31,GT0109
2398,62,CLIENTS,0.0,27.83,HO,Branch [HO],1899-12-31T18:30:00Z,,03,105464,Transaction Charges for 01/09/23,,2075183.82,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-08-31,X010923
2399,62,CLIENTS,0.0,0.59,HO,Branch [HO],1899-12-31T18:30:00Z,,03,107758,Transaction Charges for 04/09/23,,2075183.23,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TR,J,2023-09-03,X040923
2400,62,CLIENTS,0.0,131018.95,HO,Branch [HO],1899-12-31T18:30:00Z,,02,157528,Obligation For: 2324605M [Equities] Trade Date 01/09/23,,1944164.28,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2023-09-03,V324605
2401,62,CLIENTS,0.0,0.3,HO,Branch [HO],1899-12-31T18:30:00Z,,03,107891,Securities Transaction Tax for 04/09/23,,1944163.98,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,TT,J,2023-09-03,Y040923
2402,62,CLIENTS,0.0,0.86,HO,Branch [HO],1899-12-31T18:30:00Z,,03,107736,Central GST for 04/09/23,,1944163.12,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-09-03,GT0409
2403,62,CLIENTS,0.0,0.86,HO,Branch [HO],1899-12-31T18:30:00Z,,03,107737,State GST for 04/09/23,,1944162.26,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,GT,J,2023-09-03,GT0409
2404,62,CLIENTS,1104.76,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,107791,PREMIUM FOR 04/09/23 [Derivatives],,1945267.02,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-09-03,PRM0509
2405,62,CLIENTS,0.0,1.0,HO,Branch [HO],1899-12-31T18:30:00Z,,03,154112,Stamp Duty for 07/09/23,,1945266.02,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BN,J,2023-09-06,S070923
2406,62,CLIENTS,0.0,20066.48,HO,Branch [HO],1899-12-31T18:30:00Z,,03,154215,PREMIUM FOR 07/09/23 [Derivatives],,1925199.54,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,PM,J,2023-09-06,PRM2210
2407,62,CLIENTS,0.0,0.35,HO,Branch [HO],1899-12-31T18:30:00Z,,03,154324,Clearing Charges on 07/09/23,,1925199.19,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,CH,J,2023-09-06,H070923
